PA_30,R_30,H_30,HR_30,BB_30,SO_30,OBP_30,SLG_30,LOB_30,Date,Team,PA_all,R_all,H_all,HR_all,BB_all,SO_all,OBP_all,SLG_all,LOB_all
38.766666666666666,4.633333333333334,8.533333333333333,1.4,3.6,11.333333333333334,0.3122,0.40403333333333336,7.566666666666666,2023-06-16,MIN,37.91304347826087,4.391304347826087,7.797101449275362,1.289855072463768,3.463768115942029,10.246376811594203,0.3094347826086956,0.3921304347826086,6.956521739130435
38.53333333333333,4.3,8.333333333333334,1.2666666666666666,3.533333333333333,11.366666666666667,0.31253333333333333,0.40426666666666666,7.566666666666666,2023-06-17,MIN,37.84285714285714,4.3428571428571425,7.785714285714286,1.2857142857142858,3.4285714285714284,10.242857142857142,0.30947142857142856,0.3922714285714285,6.928571428571429
37.96666666666667,3.8333333333333335,7.833333333333333,1.1666666666666667,3.466666666666667,11.466666666666667,0.3126333333333333,0.40396666666666664,7.466666666666667,2023-06-18,MIN,37.732394366197184,4.309859154929577,7.71830985915493,1.267605633802817,3.4225352112676055,10.253521126760564,0.3094929577464789,0.39236619718309856,6.887323943661972
37.36666666666667,3.7,7.633333333333334,1.1,3.3,11.433333333333334,0.31266666666666665,0.4036333333333333,7.2,2023-06-19,MIN,37.736111111111114,4.305555555555555,7.708333333333333,1.25,3.4027777777777777,10.305555555555555,0.30950000000000005,0.39244444444444443,6.888888888888889
37.2,3.6333333333333333,7.5,1.1,3.3,11.4,0.3126,0.4032,7.1,2023-06-20,MIN,37.726027397260275,4.287671232876712,7.698630136986301,1.2465753424657535,3.3972602739726026,10.315068493150685,0.3095068493150685,0.3924931506849315,6.890410958904109
37.233333333333334,3.6666666666666665,7.6,1.1333333333333333,3.3333333333333335,11.333333333333334,0.3126,0.40286666666666676,7.1,2023-06-21,MIN,37.729729729729726,4.283783783783784,7.743243243243243,1.2702702702702702,3.3783783783783785,10.297297297297296,0.3095135135135135,0.3925810810810811,6.891891891891892
37.233333333333334,3.7,7.7,1.1333333333333333,3.2333333333333334,11.1,0.31263333333333343,0.4026666666666667,7.066666666666666,2023-06-22,MIN,37.72,4.293333333333333,7.76,1.2666666666666666,3.3466666666666667,10.28,0.30951999999999996,0.39268000000000003,6.866666666666666
36.96666666666667,3.7,7.633333333333334,1.2,3.1333333333333333,11.033333333333333,0.31260000000000004,0.4024333333333335,6.9,2023-06-23,MIN,37.69736842105263,4.315789473684211,7.7894736842105265,1.2894736842105263,3.3421052631578947,10.210526315789474,0.30953947368421053,0.3928157894736842,6.855263157894737
37.06666666666667,3.7666666666666666,7.6,1.2333333333333334,3.1333333333333333,10.933333333333334,0.3125333333333334,0.4022333333333334,6.933333333333334,2023-06-24,MIN,37.714285714285715,4.311688311688312,7.766233766233766,1.2987012987012987,3.3506493506493507,10.207792207792208,0.3095454545454545,0.39294805194805194,6.87012987012987
37.1,3.8,7.733333333333333,1.2666666666666666,3.066666666666667,10.833333333333334,0.3124333333333333,0.40213333333333345,6.933333333333334,2023-06-25,MIN,37.705128205128204,4.282051282051282,7.769230769230769,1.3076923076923077,3.3333333333333335,10.243589743589743,0.30953846153846154,0.39307692307692305,6.884615384615385
